PDT_LABEL,ITEM_SUP_LINK,PDT_SUP_REF,PDT_SUMMARY,PDT_KEYWORD,PDT_DESCRIPTION,PDT_IMG_FILE,PDT_IMG_URL,PDT_UNSPSC,PDT_FILE,ITEM_LABEL,ITEM_SUP_REF,PDT_SUP_URL,ITEM_CTR_REF,ITEM_VALIDITY_BEGIN_DATE,ITEM_VALIDITY_END_DATE,ITEM_COMMENT,ITEM_PUBLIC_PRICE,ITEM_UNIT_CURRENCY,ITEM_QTY_NEG_B,ITEM_PRICE_B,ITEM_QTY_NEG_C,ITEM_PRICE_C,ITEM_QTY_NEG_D,ITEM_PRICE_D,ITEM_QTY_NEG_E,ITEM_PRICE_E,ITEM_UNIT,ITEM_OTHER_UNIT,ITEM_PACKAGING,ITEM_DELIVERY_TIME,ITEM_SHIP_CODE,ITEM_INCOTERM,ITEM_INCOPLACE,fam_node,Product_type
INDUSTRIAL EQUIPMENTS AND MATERIALS (STANDARDS AND CONSUMABLES),https://novaliaromania.ro/ro/produse/46161/Set-extractoare-elicoidale-HI-TRAC-46161/,46161,Set extractoare elicoidale HI-TRAC,,"Fabricate  din otel de inalta calitate aliat cu crom vanadium, spirale laminate cu duritate intre 54-56 HRC ,utilizate pentru extragerea suruburilor sau a prezoanelor rupte.   Extractoare: M4-M24 . Greutate: 220 g.Fabricate  din otel de inalta calitate aliat cu crom vanadium, spirale laminate cu duritate intre 54-56 HRC ,utilizate pentru extragerea suruburilor sau a prezoanelor rupte.",,,,,Set extractoare elicoidale HI-TRAC,Set extractoare elicoidale HI-TRAC,,,01.01.2026,,Set extractoare elicoidale HI-TRAC,14.859936,EURO,,,,,,,,,PCE,,1,7-15 zile,,,,,
INDUSTRIAL EQUIPMENTS AND MATERIALS (STANDARDS AND CONSUMABLES),https://novaliaromania.ro/ro/produse/9436019001/Trusa-Fusion-Box-Mediu-EXTRACT19-extractoare-suruburi/tarozi-9436019001/,9436019001,Trusa Fusion Box Mediu EXTRACT19 extractoare suruburi/tarozi,,contine 19 scule.  cutie PVC  FUSION BOX MEDIU.  Componenta: - 5 EXTRACTOARE SURUBURI: M4; M6-M8; M8-M10; M12-M14; M14-M20;- 5 BURGHIE CONICE. - 7 TAROZI: M4; M5; M6; M8; M10; M12; M16. - ANTRENOR CU CLICHET PENTRU EXTRACTOR SURUBURI: M5-M12. - MANDRINA ATASABILA LA EXTRACTOR: M3-M8.- CUTIE PVC FUSION BOX MEDIU.contine 19 scule.  cutie PVC  FUSION BOX MEDIU.,,,,,Trusa Fusion Box Mediu EXTRACT19 extractoare suruburi/tarozi,Trusa Fusion Box Mediu EXTRACT19 extractoare suruburi/tarozi,,,01.01.2026,,Trusa Fusion Box Mediu EXTRACT19 extractoare suruburi/tarozi,108.068256,EURO,,,,,,,,,PCE,,1,7-15 zile,,,,,
INDUSTRIAL EQUIPMENTS AND MATERIALS (STANDARDS AND CONSUMABLES),https://novaliaromania.ro/ro/produse/9190001001/Set-3-bituri-extractoare-suruburi-14-9190001001/,9190001001,Set 3 bituri extractoare suruburi 14,,"Set 3 bituri.  pentru extragerea suruburilor defecte, deteriorate.pentru extragerea suruburilor defecte, deteriorate.",,,,,Set 3 bituri extractoare suruburi 14,Set 3 bituri extractoare suruburi 14,,,01.01.2026,,Set 3 bituri extractoare suruburi 14,8.976096000000002,EURO,,,,,,,,,PCE,,1,7-15 zile,,,,,
INDUSTRIAL EQUIPMENTS AND MATERIALS (STANDARDS AND CONSUMABLES),https://novaliaromania.ro/ro/produse/9601300001/Recuperator-magnetic-flexibil-9601300001/,9601300001,Recuperator magnetic flexibil,,"Recuperator magnetic flexibil cu maner bimaterial REDGRIP cu magnet Ø 17 mm, lungime totala 500 mm si capacitate de ridicare pana la 3 kg. Realizat din neopren si polipropilena, ofera aderenta confortabila, vizibilitate ridicata si se curata usor.- Ø magnet: 17 mm.  
- sarcina maxima: 3 kg.  
- maner bimaterial.    
- L tija: 400 mm. ",,,,,Recuperator magnetic flexibil,Recuperator magnetic flexibil,,,01.01.2026,,Recuperator magnetic flexibil,10.901952000000001,EURO,,,,,,,,,PCE,,1,7-15 zile,,,,,
INDUSTRIAL EQUIPMENTS AND MATERIALS (STANDARDS AND CONSUMABLES),https://novaliaromania.ro/ro/produse/9601070001/Recuperator-magnetic-telescopic-9601070001/,9601070001,Recuperator magnetic telescopic,,Ø magnet: 7 mm.  sarcina maxima: 700 g.  lungime: 130 --> 650 mm.    L tija min: 130 mm. L tija max: 650 mm. Ø magnet: 7 mm.Ø magnet: 7 mm.  sarcina maxima: 700 g.  lungime: 130 --> 650 mm.,,,,,Recuperator magnetic telescopic,Recuperator magnetic telescopic,,,01.01.2026,,Recuperator magnetic telescopic,2.291328,EURO,,,,,,,,,PCE,,1,7-15 zile,,,,,
INDUSTRIAL EQUIPMENTS AND MATERIALS (STANDARDS AND CONSUMABLES),https://novaliaromania.ro/ro/produse/9602300001/Oglinda-telescopica-9602300001/,9602300001,Oglinda telescopica,,Ø oglinda: 30 mm.  pivotant: posibiliatate reglare unghi.    L tija min: 120 mm. L tija max: 170 mm.Ø oglinda: 30 mm.  pivotant: posibiliatate reglare unghi.  lungime: 120 --> 170 mm.,,,,,Oglinda telescopica,Oglinda telescopica,,,01.01.2026,,Oglinda telescopica,2.109888,EURO,,,,,,,,,PCE,,1,7-15 zile,,,,,
INDUSTRIAL EQUIPMENTS AND MATERIALS (STANDARDS AND CONSUMABLES),https://novaliaromania.ro/ro/produse/9600110001/Tava-magnetica-9600110001/,9600110001,Tava magnetica,,"Tava magnetica este ideala pentru pastrarea in siguranta a suruburilor, piulitelor si pieselor mici in timpul lucrarilor de reparatii sau montaj. Fabricata din otel inoxidabil rezistent, are un diametru de 110 mm si se poate folosi in unghi de 180° pentru o fixare versatila pe suprafete metalice.Baza este prevazuta cu strat cauciucat antiderapant si non-marking, ceea ce previne zgarierea suprafetelor si asigura stabilitate sporita.

✔ Fixeaza sigur piesele metalice
✔ Rezistenta mare la uzura si coroziune
✔ Practica si compacta – ideala pentru atelier sau garaj",,,,,Tava magnetica,Tava magnetica,,,01.01.2026,,Tava magnetica,2.6555040000000005,EURO,,,,,,,,,PCE,,1,7-15 zile,,,,,
INDUSTRIAL EQUIPMENTS AND MATERIALS (STANDARDS AND CONSUMABLES),https://novaliaromania.ro/ro/produse/KBX20/Prelungitor-corpuri-KBX-KBX20/,KBX20,Prelungitor corpuri KBX,,"• robust, din aluminiu • conectează oricare 2 cleme pentru corpuri model KRE / KREV / KR / KRVrobust, din aluminiu conectează oricare 2 cleme pentru corpuri model KRE / KREV / KR / KRV, pentru a crește capacitatea de prindere greutate: 0,75 kg",,,,,Prelungitor corpuri KBX,Prelungitor corpuri KBX,,,01.01.2026,,Prelungitor corpuri KBX,18.250651404000006,EURO,,,,,,,,,PCE,,1,7-15 zile,,,,,
INDUSTRIAL EQUIPMENTS AND MATERIALS (STANDARDS AND CONSUMABLES),https://novaliaromania.ro/ro/produse/KR-AS/Adaptor-corpuri-KR-AS-basculant-KR-AS/,KR-AS,"Adaptor corpuri KR-AS, basculant",,"• adaptor cu fălci de strângere basculante, cu înclinare de la -15° la +15°Adâncime fălci: 170 mm Înălțime fălci: 25 mm Greutate: 0,18 kg adaptor cu fălci de strângere basculante, cu înclinare de la -15° la +15° asigură prinderea pe suprafețe înclinate și paralele",,,,,"Adaptor corpuri KR-AS, basculant","Adaptor corpuri KR-AS, basculant",,,01.01.2026,,"Adaptor corpuri KR-AS, basculant",11.6470962072,EURO,,,,,,,,,PCE,,1,7-15 zile,,,,,
INDUSTRIAL EQUIPMENTS AND MATERIALS (STANDARDS AND CONSUMABLES),https://novaliaromania.ro/ro/produse/STE-LH/Suport-multifunctional-STE-LH-pentru-laser-STE-LH/,STE-LH,Suport multifunctional STE-LH pentru laser,,"• accesoriu cu filet de 14” pentru susținerea dispozitivelor precum lasere, camere, etc. •Lungime: 200 mm Lățime: 140 mm Înălțime: 60 mm greutate: 0,25 kg accesoriu cu filet de 14” pentru susținerea dispozitivelor precum lasere, camere, etc. poate fi folosit pe piese de spriin rotunde (0-45 mm) și unghiulare (0-55 mm), cum ar fi suporturi de tavan și asamblare, profile, scări dispozitiv rotativ în formă de L cu 2 axe de rotație: 360° lângă clema de fixare, 180° la filet",,,,,Suport multifunctional STE-LH pentru laser,Suport multifunctional STE-LH pentru laser,,,01.01.2026,,Suport multifunctional STE-LH pentru laser,15.0548941872,EURO,,,,,,,,,PCE,,1,7-15 zile,,,,,
INDUSTRIAL EQUIPMENTS AND MATERIALS (STANDARDS AND CONSUMABLES),https://novaliaromania.ro/ro/produse/STE-SP35/Placa-de-sprijin-STE-SP35-STE-SP35/,STE-SP35,Placa de sprijin STE-SP35,,"• profil ușor din aluminiu cu cauciuc celular antiderapant • util pentru creșterea suprafeței de susținere a suporților telescopici BESSEYLungime: 355 mm Lățime: 80 mm Înălțime: 22 mm greutate: 0,60 kg profil ușor din aluminiu cu cauciuc celular antiderapant util pentru creșterea suprafeței de susținere a suporților telescopici BESSEY fixare sigură pe suprafața de contact datorită șuruburilor de prindere stea",,,,,Placa de sprijin STE-SP35,Placa de sprijin STE-SP35,,,01.01.2026,,Placa de sprijin STE-SP35,13.146527318399999,EURO,,,,,,,,,PCE,,1,7-15 zile,,,,,
INDUSTRIAL EQUIPMENTS AND MATERIALS (STANDARDS AND CONSUMABLES),https://novaliaromania.ro/ro/produse/TW16AW20/Adaptor-pentru-banc-de-lucru-TWAW-TW16AW20/,TW16AW20,Adaptor pentru banc de lucru TWAW,,"• accesoriu compatibil cu elemente de prindere TWV și TW cu sistem cu 16 găuri • potrivit pentru majoritatea bancurilor de lucru obișnuite • poate fi folosit fără unelte • știftul poate fi schimbat pentru a utiliza alte sisteme de găuriØ bolț: 16 mm Potrivit pentru dimensiuni de 20 mm sau 13/16 inchi Greutate: 0,34 kg accesoriu compatibil cu elemente de prindere TWV și TW cu sistem cu 16 găuri potrivit pentru majoritatea bancurilor de lucru obișnuite poate fi folosit fără unelte știftul poate fi schimbat pentru a utiliza alte sisteme de găuri",,,,,Adaptor pentru banc de lucru TWAW,Adaptor pentru banc de lucru TWAW,,,01.01.2026,,Adaptor pentru banc de lucru TWAW,12.540696566400001,EURO,,,,,,,,,PCE,,1,7-15 zile,,,,,
INDUSTRIAL EQUIPMENTS AND MATERIALS (STANDARDS AND CONSUMABLES),https://novaliaromania.ro/ro/produse/GRA60-12/Menghina-cu-actionare-exterioara-GRA-GRA60-12/,GRA60-12,Menghina cu actionare exterioara GRA,,"• forță de prindere și împrăștiere: până la 7500 N • ax poziționat exterior, protejat de stropii de sudură  • acces liber la zona de lucruDeschidere: 300 mm Adâncimea fălcilor: 120 mm șină: 28 x 11 mm Greutate: 2,41 kg forță de prindere și împrăștiere: până la 7500 N ax poziționat exterior, protejat de stropii de sudură  acces liber la zona de lucru",,,,,Menghina cu actionare exterioara GRA,Menghina cu actionare exterioara GRA,,,01.01.2026,,Menghina cu actionare exterioara GRA,94.04007847920002,EURO,,,,,,,,,PCE,,1,7-15 zile,,,,,
INDUSTRIAL EQUIPMENTS AND MATERIALS (STANDARDS AND CONSUMABLES),https://novaliaromania.ro/ro/produse/GRA30-12/Menghina-cu-actionare-exterioara-GRA-GRA30-12/,GRA30-12,Menghina cu actionare exterioara GRA,,"• forță de prindere și împrăștiere: până la 7500 N • ax poziționat exterior, protejat de stropii de sudură  • acces liber la zona de lucruDeschidere: 300 mm Adâncimea fălcilor: 120 mm șină: 28 x 11 mm Greutate: 2,41 kg forță de prindere și împrăștiere: până la 7500 N ax poziționat exterior, protejat de stropii de sudură  acces liber la zona de lucru",,,,,Menghina cu actionare exterioara GRA,Menghina cu actionare exterioara GRA,,,01.01.2026,,Menghina cu actionare exterioara GRA,82.75648072320001,EURO,,,,,,,,,PCE,,1,7-15 zile,,,,,
INDUSTRIAL EQUIPMENTS AND MATERIALS (STANDARDS AND CONSUMABLES),https://novaliaromania.ro/ro/produse/GRZ20/Menghina-cleste-paralela-GRZ-GRZ20/,GRZ20,Menghina cleste paralela GRZ,,"• fălci paralele • locaș prismatic pentru piese rotunde de mici dimensiuniDeschidere: 200 mm Adâncimea fălcilor: 65 mm Greutate: 1,20 kg fălci paralele locaș prismatic pentru piese rotunde de mici dimensiuni include capace de presiune pentru protejarea suprafețelor sensibile",,,,,Menghina cleste paralela GRZ,Menghina cleste paralela GRZ,,,01.01.2026,,Menghina cleste paralela GRZ,65.52059582880001,EURO,,,,,,,,,PCE,,1,7-15 zile,,,,,
INDUSTRIAL EQUIPMENTS AND MATERIALS (STANDARDS AND CONSUMABLES),https://novaliaromania.ro/ro/produse/SG40M/Menghina-cu-surub-de-forta-SGM-SG40M/,SG40M,Menghina cu surub de forta SGM,,"• forță de strângere de până la 12000 N la un cuplu de strângere de 40 Nm • cu 20% mai multă forță de strângere pe rotație a arborelui, cu profil șină optimizat •Deschidere: 300 mm Adâncimea fălcii: 140 mm Șină: 34 x 13 greutate: 3,03 kg forță de strângere de până la 12000 N la un cuplu de strângere de 40 Nm cu 20% mai multă forță de strângere pe rotație a arborelui, cu profil șină optimizat siguranță maximă datorită transferului liniar al forței brațului culisant durată de viață mai lungă datorită plăcii de presiune rezistente la căldură, cu insert din oțel sinterizat, care poate fi înclinată până la 35°",,,,,Menghina cu surub de forta SGM,Menghina cu surub de forta SGM,,,01.01.2026,,Menghina cu surub de forta SGM,76.80419358480002,EURO,,,,,,,,,PCE,,1,7-15 zile,,,,,
INDUSTRIAL EQUIPMENTS AND MATERIALS (STANDARDS AND CONSUMABLES),https://novaliaromania.ro/ro/produse/SG50M/Menghina-cu-surub-de-forta-SGM-SG50M/,SG50M,Menghina cu surub de forta SGM,,"• forță de strângere de până la 12000 N la un cuplu de strângere de 40 Nm • cu 20% mai multă forță de strângere pe rotație a arborelui, cu profil șină optimizat •Deschidere: 300 mm Adâncimea fălcii: 140 mm Șină: 34 x 13 greutate: 3,03 kg forță de strângere de până la 12000 N la un cuplu de strângere de 40 Nm cu 20% mai multă forță de strângere pe rotație a arborelui, cu profil șină optimizat siguranță maximă datorită transferului liniar al forței brațului culisant durată de viață mai lungă datorită plăcii de presiune rezistente la căldură, cu insert din oțel sinterizat, care poate fi înclinată până la 35°",,,,,Menghina cu surub de forta SGM,Menghina cu surub de forta SGM,,,01.01.2026,,Menghina cu surub de forta SGM,85.42213603200001,EURO,,,,,,,,,PCE,,1,7-15 zile,,,,,
INDUSTRIAL EQUIPMENTS AND MATERIALS (STANDARDS AND CONSUMABLES),https://novaliaromania.ro/ro/produse/SG30M/Menghina-cu-surub-de-forta-SGM-SG30M/,SG30M,Menghina cu surub de forta SGM,,"• forță de strângere de până la 12000 N la un cuplu de strângere de 40 Nm • cu 20% mai multă forță de strângere pe rotație a arborelui, cu profil șină optimizat •Deschidere: 300 mm Adâncimea fălcii: 140 mm Șină: 34 x 13 greutate: 3,03 kg forță de strângere de până la 12000 N la un cuplu de strângere de 40 Nm cu 20% mai multă forță de strângere pe rotație a arborelui, cu profil șină optimizat siguranță maximă datorită transferului liniar al forței brațului culisant durată de viață mai lungă datorită plăcii de presiune rezistente la căldură, cu insert din oțel sinterizat, care poate fi înclinată până la 35°",,,,,Menghina cu surub de forta SGM,Menghina cu surub de forta SGM,,,01.01.2026,,Menghina cu surub de forta SGM,68.1105222936,EURO,,,,,,,,,PCE,,1,7-15 zile,,,,,
INDUSTRIAL EQUIPMENTS AND MATERIALS (STANDARDS AND CONSUMABLES),https://novaliaromania.ro/ro/produse/SL25M/Menghina-cu-surub-pentru-lacatuserie-SLM-SL25M/,SL25M,"Menghina cu surub, pentru lacatuserie SLM",,"• forță de strângere de până la 8500 N la un cuplu de strângere de 25 Nm • cu 20% mai multă forță de strângere per rotație a arborelui, cu profil șină optimizatDeschidere: 200 mm Adâncimea fălcii: 120 mm Șină: 28 x 11 greutate: 1,81 kg forță de strângere de până la 8500 N la un cuplu de strângere de 25 Nm cu 20% mai multă forță de strângere per rotație a arborelui, cu profil șină optimizat durată de viață mai lungă datorită plăcii de presiune rezistente la căldură, cu insert din oțel sinterizat, care poate fi înclinată până la 35° siguranță maximă datorită transferului liniar al forței brațului culisant",,,,,"Menghina cu surub, pentru lacatuserie SLM","Menghina cu surub, pentru lacatuserie SLM",,,01.01.2026,,"Menghina cu surub, pentru lacatuserie SLM",63.71824934160001,EURO,,,,,,,,,PCE,,1,7-15 zile,,,,,
INDUSTRIAL EQUIPMENTS AND MATERIALS (STANDARDS AND CONSUMABLES),https://novaliaromania.ro/ro/produse/SL30M/Menghina-cu-surub-pentru-lacatuserie-SLM-SL30M/,SL30M,"Menghina cu surub, pentru lacatuserie SLM",,"• forță de strângere de până la 8500 N la un cuplu de strângere de 25 Nm • cu 20% mai multă forță de strângere per rotație a arborelui, cu profil șină optimizatDeschidere: 200 mm Adâncimea fălcii: 120 mm Șină: 28 x 11 greutate: 1,81 kg forță de strângere de până la 8500 N la un cuplu de strângere de 25 Nm cu 20% mai multă forță de strângere per rotație a arborelui, cu profil șină optimizat durată de viață mai lungă datorită plăcii de presiune rezistente la căldură, cu insert din oțel sinterizat, care poate fi înclinată până la 35° siguranță maximă datorită transferului liniar al forței brațului culisant",,,,,"Menghina cu surub, pentru lacatuserie SLM","Menghina cu surub, pentru lacatuserie SLM",,,01.01.2026,,"Menghina cu surub, pentru lacatuserie SLM",66.09613504320001,EURO,,,,,,,,,PCE,,1,7-15 zile,,,,,
INDUSTRIAL EQUIPMENTS AND MATERIALS (STANDARDS AND CONSUMABLES),https://novaliaromania.ro/ro/produse/SL40M/Menghina-cu-surub-pentru-lacatuserie-SLM-SL40M/,SL40M,"Menghina cu surub, pentru lacatuserie SLM",,"• forță de strângere de până la 8500 N la un cuplu de strângere de 25 Nm • cu 20% mai multă forță de strângere per rotație a arborelui, cu profil șină optimizatDeschidere: 200 mm Adâncimea fălcii: 120 mm Șină: 28 x 11 greutate: 1,81 kg forță de strângere de până la 8500 N la un cuplu de strângere de 25 Nm cu 20% mai multă forță de strângere per rotație a arborelui, cu profil șină optimizat durată de viață mai lungă datorită plăcii de presiune rezistente la căldură, cu insert din oțel sinterizat, care poate fi înclinată până la 35° siguranță maximă datorită transferului liniar al forței brațului culisant",,,,,"Menghina cu surub, pentru lacatuserie SLM","Menghina cu surub, pentru lacatuserie SLM",,,01.01.2026,,"Menghina cu surub, pentru lacatuserie SLM",69.9128687808,EURO,,,,,,,,,PCE,,1,7-15 zile,,,,,
INDUSTRIAL EQUIPMENTS AND MATERIALS (STANDARDS AND CONSUMABLES),https://novaliaromania.ro/ro/produse/SL50M/Menghina-cu-surub-pentru-lacatuserie-SLM-SL50M/,SL50M,"Menghina cu surub, pentru lacatuserie SLM",,"• forță de strângere de până la 8500 N la un cuplu de strângere de 25 Nm • cu 20% mai multă forță de strângere per rotație a arborelui, cu profil șină optimizatDeschidere: 200 mm Adâncimea fălcii: 120 mm Șină: 28 x 11 greutate: 1,81 kg forță de strângere de până la 8500 N la un cuplu de strângere de 25 Nm cu 20% mai multă forță de strângere per rotație a arborelui, cu profil șină optimizat durată de viață mai lungă datorită plăcii de presiune rezistente la căldură, cu insert din oțel sinterizat, care poate fi înclinată până la 35° siguranță maximă datorită transferului liniar al forței brațului culisant",,,,,"Menghina cu surub, pentru lacatuserie SLM","Menghina cu surub, pentru lacatuserie SLM",,,01.01.2026,,"Menghina cu surub, pentru lacatuserie SLM",73.92649751280001,EURO,,,,,,,,,PCE,,1,7-15 zile,,,,,
INDUSTRIAL EQUIPMENTS AND MATERIALS (STANDARDS AND CONSUMABLES),https://novaliaromania.ro/ro/produse/SL20M/Menghina-cu-surub-pentru-lacatuserie-SLM-SL20M/,SL20M,"Menghina cu surub, pentru lacatuserie SLM",,"• forță de strângere de până la 8500 N la un cuplu de strângere de 25 Nm • cu 20% mai multă forță de strângere per rotație a arborelui, cu profil șină optimizatDeschidere: 200 mm Adâncimea fălcii: 120 mm Șină: 28 x 11 greutate: 1,81 kg forță de strângere de până la 8500 N la un cuplu de strângere de 25 Nm cu 20% mai multă forță de strângere per rotație a arborelui, cu profil șină optimizat durată de viață mai lungă datorită plăcii de presiune rezistente la căldură, cu insert din oțel sinterizat, care poate fi înclinată până la 35° siguranță maximă datorită transferului liniar al forței brațului culisant",,,,,"Menghina cu surub, pentru lacatuserie SLM","Menghina cu surub, pentru lacatuserie SLM",,,01.01.2026,,"Menghina cu surub, pentru lacatuserie SLM",61.88561131680001,EURO,,,,,,,,,PCE,,1,7-15 zile,,,,,
INDUSTRIAL EQUIPMENTS AND MATERIALS (STANDARDS AND CONSUMABLES),https://novaliaromania.ro/ro/produse/SM10-SET/Set-menghina-pentru-sudura-SM10-SM10-SET/,SM10-SET,Set menghina pentru sudura SM10,,"• Deschidere: 100 mm • Înălțimea fălcilor: 35 mm • unghi: 5°-180° •  greutate: aprox. 10,66 kgDeschidere: 100 mm Înălțimea fălcilor: 35 mm unghi: 5°-180°  greutate: aprox. 10,66 kg suport pentru prinderea componentelor de grosimi diferite, în orice unghi placă de bază și corp robust din fontă ax placat cu cupru, pentru a preveni lipirea stropilor de sudură",,,,,Set menghina pentru sudura SM10,Set menghina pentru sudura SM10,,,01.01.2026,,Set menghina pentru sudura SM10,278.68214592000004,EURO,,,,,,,,,PCE,,1,7-15 zile,,,,,
INDUSTRIAL EQUIPMENTS AND MATERIALS (STANDARDS AND CONSUMABLES),https://novaliaromania.ro/ro/produse/STBS30/Menghina-cu-surub-de-forta-STBS-STBS30/,STBS30,Menghina cu surub de forta STBS,,"• forță de prindere de până la 35000 N la un cuplu de 100 Nm • șurub hexagonal de 36 mm la capătul axului • pană pentru fixarea brațului culisantDeschidere: 300 mm Adâncime fălci: 200 mm Șină: 50 x 25 mm greutate: 10,46 kg forță de prindere de până la 35000 N la un cuplu de 100 Nm durată lungă de viață datorită plăcii de presiune rezistente la căldură, cu inserție din oțel sinterizat cu unghi de înclinare 35° cu șurub hexagonal de 36 mm la capătul axului cu pană pentru fixarea brațului culisant",,,,,Menghina cu surub de forta STBS,Menghina cu surub de forta STBS,,,01.01.2026,,Menghina cu surub de forta STBS,258.12933765840006,EURO,,,,,,,,,PCE,,1,7-15 zile,,,,,
INDUSTRIAL EQUIPMENTS AND MATERIALS (STANDARDS AND CONSUMABLES),https://novaliaromania.ro/ro/produse/TW16-20-10H/Menghina-pentru-mese-de-sudura-TW-TW16-20-10H/,TW16-20-10H,Menghina pentru mese de sudura TW,,"• prindere precisă, individuală  • profil călit și braț culisant pentru prindere cu arc și elastic • multiple versiuni de designØ bolț: 16 mm Deschidere: 200 mm Adâncime fălci: 100 mm Șină: 22 x 8,5 mm greutate: 1,01 kg forță de prindere de până la 3000 N prindere precisă, individuală  profil călit și braț culisant pentru prindere elastică multiple versiuni de design: - cu mâner bimaterial de înaltă calitate și tijă cu capete rotunjite, fiecare cu ax filetat trapezoidal cu rulare lină și înlocuire fără scule a plăcii de presiune; - mâner pârghie cu mecanism de indexare pentru prindere controlată, rapidă și rizistentă la vibrații",,,,,Menghina pentru mese de sudura TW,Menghina pentru mese de sudura TW,,,01.01.2026,,Menghina pentru mese de sudura TW,62.59746245040001,EURO,,,,,,,,,PCE,,1,7-15 zile,,,,,
