Name,Slug,SKU,Manufacturer URL,Main Image URL,Gallery URL 1,Gallery URL 2,Gallery URL 3,Gallery URL 4,Brand,Brand Name,Model,Short Description,Category,Category Text,Subcategory,Subcategory Text,ST1 Label,ST1 Value,ST1 Details,ST2 Label,ST2 Value,ST2 Details,ST3 Label,ST3 Value,ST3 Details,Featured,App 01 Title,App 01 Details,App 02 Title,App 02 Details,App 03 Title,App 03 Details,Q1,A1,Q2,A2,Q3,A3,C1 Title,C1 Details,C2 Title,C2 Details,C3 Title,C3 Details,From field: Brand Name,From field: Brand Name 2
4.762-408.0,kaercher-4-762-408-0,4.762-408.0,https://www.kaercher.com/ro/cautare-rezultate.html?query=4.762-408.0,https://s1.kaercher-media.com/mam/47624080/mainproduct/14768/d0.jpg,https://s1.kaercher-media.com/mam/47624080/mainproduct/14768/d1.jpg,,,,Karcher,Karcher, Roller brush complete black BR 45/40,"Perie sau rolă de schimb Kärcher – menținerea performanței mașinii de curățare, înlocuire simplă, compatibilitate precisă cu seria de echipamente recomandată.",,Mașini de curățat pardoseli,,"Discuri, paduri & perii",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.762-412.0,kaercher-4-762-412-0,4.762-412.0,https://www.kaercher.com/ro/cautare-rezultate.html?query=4.762-412.0,https://s1.kaercher-media.com/mam/47624120/mainproduct/25350/d0.jpg,https://s1.kaercher-media.com/mam/47624120/mainproduct/25350/d1.jpg,,,,Karcher,Karcher, Roller brush complete black BR 55/40,"Perie sau rolă de schimb Kärcher – menținerea performanței mașinii de curățare, înlocuire simplă, compatibilitate precisă cu seria de echipamente recomandată.",,Mașini de curățat pardoseli,,"Discuri, paduri & perii",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.037-064.0,kaercher-4-037-064-0,4.037-064.0,https://www.kaercher.com/ro/cautare-rezultate.html?query=4.037-064.0,https://s1.kaercher-media.com/mam/40370660/mainproduct/60049/d3.jpg,https://s1.kaercher-media.com/mam/40350640/mainproduct/140791/d3.jpg,,,,Karcher,Karcher, Roller brush complete black Turnado 35,"Perie sau rolă de schimb Kärcher – menținerea performanței mașinii de curățare, înlocuire simplă, compatibilitate precisă cu seria de echipamente recomandată.",,Mașini de curățat pardoseli,,"Discuri, paduri & perii",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.762-407.0,kaercher-4-762-407-0,4.762-407.0,https://www.kaercher.com/ro/cautare-rezultate.html?query=4.762-407.0,https://s1.kaercher-media.com/mam/47624070/mainproduct/25358/d0.jpg,https://s1.kaercher-media.com/mam/47624070/mainproduct/25358/d1.jpg,,,,Karcher,Karcher, Roller brush complete green BR 45/40,"Perie sau rolă de schimb Kärcher – menținerea performanței mașinii de curățare, înlocuire simplă, compatibilitate precisă cu seria de echipamente recomandată.",,Mașini de curățat pardoseli,,"Discuri, paduri & perii",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.762-411.0,kaercher-4-762-411-0,4.762-411.0,https://www.kaercher.com/ro/cautare-rezultate.html?query=4.762-411.0,https://s1.kaercher-media.com/mam/47624110/mainproduct/25358/d0.jpg,https://s1.kaercher-media.com/mam/47624110/mainproduct/25358/d1.jpg,,,,Karcher,Karcher, Roller brush complete green BR 55/40,"Perie sau rolă de schimb Kärcher – menținerea performanței mașinii de curățare, înlocuire simplă, compatibilitate precisă cu seria de echipamente recomandată.",,Mașini de curățat pardoseli,,"Discuri, paduri & perii",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.037-063.0,kaercher-4-037-063-0,4.037-063.0,https://www.kaercher.com/ro/cautare-rezultate.html?query=4.037-063.0,https://s1.kaercher-media.com/mam/40370360/mainproduct/22214/d3.jpg,https://s1.kaercher-media.com/mam/40370930/mainproduct/60049/d3.jpg,,,,Karcher,Karcher, Roller brush complete green Turnado 35,"Perie sau rolă de schimb Kärcher – menținerea performanței mașinii de curățare, înlocuire simplă, compatibilitate precisă cu seria de echipamente recomandată.",,Mașini de curățat pardoseli,,"Discuri, paduri & perii",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.762-406.0,kaercher-4-762-406-0,4.762-406.0,https://www.kaercher.com/ro/cautare-rezultate.html?query=4.762-406.0,https://s1.kaercher-media.com/mam/47624060/mainproduct/56072/d0.jpg,https://s1.kaercher-media.com/mam/47624060/mainproduct/56072/d1.jpg,,,,Karcher,Karcher, Roller brush complete orange BR 45/40,"Perie sau rolă de schimb Kärcher – menținerea performanței mașinii de curățare, înlocuire simplă, compatibilitate precisă cu seria de echipamente recomandată.",,Mașini de curățat pardoseli,,"Discuri, paduri & perii",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.762-410.0,kaercher-4-762-410-0,4.762-410.0,https://www.kaercher.com/ro/cautare-rezultate.html?query=4.762-410.0,https://s1.kaercher-media.com/mam/47624100/mainproduct/56072/d0.jpg,https://s1.kaercher-media.com/mam/47624100/mainproduct/56072/d1.jpg,,,,Karcher,Karcher, Roller brush complete orange BR 55/40,"Perie sau rolă de schimb Kärcher – menținerea performanței mașinii de curățare, înlocuire simplă, compatibilitate precisă cu seria de echipamente recomandată.",,Mașini de curățat pardoseli,,"Discuri, paduri & perii",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.037-062.0,kaercher-4-037-062-0,4.037-062.0,https://www.kaercher.com/ro/cautare-rezultate.html?query=4.037-062.0,https://s1.kaercher-media.com/mam/40370660/mainproduct/60049/d3.jpg,,,,,Karcher,Karcher, Roller brush complete orange Turnado 35,"Perie sau rolă de schimb Kärcher – menținerea performanței mașinii de curățare, înlocuire simplă, compatibilitate precisă cu seria de echipamente recomandată.",,Mașini de curățat pardoseli,,"Discuri, paduri & perii",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.037-031.0,kaercher-4-037-031-0,4.037-031.0,https://www.kaercher.com/ro/cautare-rezultate.html?query=4.037-031.0,https://s1.kaercher-media.com/mam/40370310/mainproduct/20366/d0.jpg,https://s1.kaercher-media.com/mam/40370310/mainproduct/20366/d1.jpg,,,,Karcher,Karcher, Roller brush complete red,"Perie sau rolă de schimb Kärcher – menținerea performanței mașinii de curățare, înlocuire simplă, compatibilitate precisă cu seria de echipamente recomandată.",,Mașini de curățat pardoseli,,"Discuri, paduri & perii",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.762-392.0,kaercher-4-762-392-0,4.762-392.0,https://www.kaercher.com/ro/cautare-rezultate.html?query=4.762-392.0,https://s1.kaercher-media.com/mam/47623920/mainproduct/56083/d0.jpg,https://s1.kaercher-media.com/mam/47623920/mainproduct/56083/d1.jpg,,,,Karcher,Karcher, Roller brush complete red BR 45/40,"Perie sau rolă de schimb Kärcher – menținerea performanței mașinii de curățare, înlocuire simplă, compatibilitate precisă cu seria de echipamente recomandată.",,Mașini de curățat pardoseli,,"Discuri, paduri & perii",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.035-184.0,kaercher-4-035-184-0,4.035-184.0,https://www.kaercher.com/ro/cautare-rezultate.html?query=4.035-184.0,https://s1.kaercher-media.com/mam/40351840/mainproduct/20366/d0.jpg,https://s1.kaercher-media.com/mam/40351840/mainproduct/20366/d1.jpg,,,,Karcher,Karcher, Roller brush complete red BR 55/40,"Perie sau rolă de schimb Kärcher – menținerea performanței mașinii de curățare, înlocuire simplă, compatibilitate precisă cu seria de echipamente recomandată.",,Mașini de curățat pardoseli,,"Discuri, paduri & perii",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.037-060.0,kaercher-4-037-060-0,4.037-060.0,https://www.kaercher.com/ro/cautare-rezultate.html?query=4.037-060.0,https://s1.kaercher-media.com/mam/40370400/mainproduct/24472/d3.jpg,https://s1.kaercher-media.com/mam/40370660/mainproduct/60049/d3.jpg,,,,Karcher,Karcher, Roller brush complete red Turnado 35,"Perie sau rolă de schimb Kärcher – menținerea performanței mașinii de curățare, înlocuire simplă, compatibilitate precisă cu seria de echipamente recomandată.",,Mașini de curățat pardoseli,,"Discuri, paduri & perii",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.762-405.0,kaercher-4-762-405-0,4.762-405.0,https://www.kaercher.com/ro/cautare-rezultate.html?query=4.762-405.0,https://s1.kaercher-media.com/mam/47624050/mainproduct/22214/d0.jpg,https://s1.kaercher-media.com/mam/47624050/mainproduct/22214/d1.jpg,,,,Karcher,Karcher, Roller brush complete white BR 45/40,"Perie sau rolă de schimb Kärcher – menținerea performanței mașinii de curățare, înlocuire simplă, compatibilitate precisă cu seria de echipamente recomandată.",,Mașini de curățat pardoseli,,"Discuri, paduri & perii",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.762-409.0,kaercher-4-762-409-0,4.762-409.0,https://www.kaercher.com/ro/cautare-rezultate.html?query=4.762-409.0,https://s1.kaercher-media.com/mam/47624090/mainproduct/22214/d0.jpg,https://s1.kaercher-media.com/mam/47624090/mainproduct/22214/d1.jpg,,,,Karcher,Karcher, Roller brush complete white BR 55/40,"Perie sau rolă de schimb Kärcher – menținerea performanței mașinii de curățare, înlocuire simplă, compatibilitate precisă cu seria de echipamente recomandată.",,Mașini de curățat pardoseli,,"Discuri, paduri & perii",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.037-038.0,kaercher-4-037-038-0,4.037-038.0,https://www.kaercher.com/ro/cautare-rezultate.html?query=4.037-038.0,https://s1.kaercher-media.com/mam/40370380/mainproduct/25358/d0.jpg,https://s1.kaercher-media.com/mam/40370380/mainproduct/25358/d1.jpg,,,,Karcher,Karcher, Roller brush green,"Perie sau rolă de schimb Kärcher – menținerea performanței mașinii de curățare, înlocuire simplă, compatibilitate precisă cu seria de echipamente recomandată.",,Mașini de curățat pardoseli,,"Discuri, paduri & perii",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.906-995.0,kaercher-6-906-995-0,6.906-995.0,https://www.kaercher.com/ro/cautare-rezultate.html?query=6.906-995.0,https://s1.kaercher-media.com/mam/69069950/mainproduct/48294/d0.jpg,https://s1.kaercher-media.com/mam/69069950/mainproduct/48294/d1.jpg,,,,Karcher,Karcher, Roller brush green - BR 100,"Perie sau rolă de schimb Kärcher – menținerea performanței mașinii de curățare, înlocuire simplă, compatibilitate precisă cu seria de echipamente recomandată.",,Mașini de curățat pardoseli,,"Discuri, paduri & perii",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.906-979.0,kaercher-6-906-979-0,6.906-979.0,https://www.kaercher.com/ro/cautare-rezultate.html?query=6.906-979.0,https://s1.kaercher-media.com/mam/69069790/mainproduct/25353/d0.jpg,https://s1.kaercher-media.com/mam/69069790/mainproduct/25353/d1.jpg,,,,Karcher,Karcher, Roller brush green - BR 55,"Perie sau rolă de schimb Kärcher – menținerea performanței mașinii de curățare, înlocuire simplă, compatibilitate precisă cu seria de echipamente recomandată.",,Mașini de curățat pardoseli,,"Discuri, paduri & perii",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.906-983.0,kaercher-6-906-983-0,6.906-983.0,https://www.kaercher.com/ro/cautare-rezultate.html?query=6.906-983.0,https://s1.kaercher-media.com/mam/69069830/mainproduct/25353/d0.jpg,https://s1.kaercher-media.com/mam/69069830/mainproduct/25353/d1.jpg,,,,Karcher,Karcher, Roller brush green - BR 65,"Perie sau rolă de schimb Kärcher – menținerea performanței mașinii de curățare, înlocuire simplă, compatibilitate precisă cu seria de echipamente recomandată.",,Mașini de curățat pardoseli,,"Discuri, paduri & perii",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.907-727.0,kaercher-6-907-727-0,6.907-727.0,https://www.kaercher.com/ro/cautare-rezultate.html?query=6.907-727.0,https://s1.kaercher-media.com/mam/69077270/mainproduct/25353/d0.jpg,https://s1.kaercher-media.com/mam/69077270/mainproduct/25353/d1.jpg,,,,Karcher,Karcher, Roller brush green - R65,"Perie sau rolă de schimb Kärcher – menținerea performanței mașinii de curățare, înlocuire simplă, compatibilitate precisă cu seria de echipamente recomandată.",,Mașini de curățat pardoseli,,"Discuri, paduri & perii",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.907-731.0,kaercher-6-907-731-0,6.907-731.0,https://www.kaercher.com/ro/cautare-rezultate.html?query=6.907-731.0,https://s1.kaercher-media.com/mam/69077310/mainproduct/25353/d0.jpg,https://s1.kaercher-media.com/mam/69077310/mainproduct/25353/d1.jpg,,,,Karcher,Karcher, Roller brush green - R75,"Perie sau rolă de schimb Kärcher – menținerea performanței mașinii de curățare, înlocuire simplă, compatibilitate precisă cu seria de echipamente recomandată.",,Mașini de curățat pardoseli,,"Discuri, paduri & perii",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.907-735.0,kaercher-6-907-735-0,6.907-735.0,https://www.kaercher.com/ro/cautare-rezultate.html?query=6.907-735.0,https://s1.kaercher-media.com/mam/69077350/mainproduct/25353/d0.jpg,https://s1.kaercher-media.com/mam/69077350/mainproduct/25353/d1.jpg,,,,Karcher,Karcher, Roller brush green - R85 + R90,"Perie sau rolă de schimb Kärcher – menținerea performanței mașinii de curățare, înlocuire simplă, compatibilitate precisă cu seria de echipamente recomandată.",,Mașini de curățat pardoseli,,"Discuri, paduri & perii",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.762-171.0,kaercher-5-762-171-0,5.762-171.0,https://www.kaercher.com/ro/cautare-rezultate.html?query=5.762-171.0,https://s1.kaercher-media.com/mam/17834300/mainproduct/57058/d0.jpg,https://s1.kaercher-media.com/mam/11001300/mainproduct/d306ec1a-1aef-462c-90e9-5a99c134aef9/d0.jpg,,,,Karcher,Karcher, Roller brush green ( old colour grey ),"Perie sau rolă de schimb Kärcher – menținerea performanței mașinii de curățare, înlocuire simplă, compatibilitate precisă cu seria de echipamente recomandată.",,Mașini de curățat pardoseli,,"Discuri, paduri & perii",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.762-210.0,kaercher-5-762-210-0,5.762-210.0,https://www.kaercher.com/ro/cautare-rezultate.html?query=5.762-210.0,https://s1.kaercher-media.com/mam/17834670/mainproduct/150088/d0.jpg,https://s1.kaercher-media.com/mam/40371270/mainproduct/170251/d0.jpg,,,,Karcher,Karcher, Roller brush green ( old colour grey ),"Perie sau rolă de schimb Kärcher – menținerea performanței mașinii de curățare, înlocuire simplă, compatibilitate precisă cu seria de echipamente recomandată.",,Mașini de curățat pardoseli,,"Discuri, paduri & perii",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.762-133.0,kaercher-5-762-133-0,5.762-133.0,https://www.kaercher.com/ro/cautare-rezultate.html?query=5.762-133.0,https://s1.kaercher-media.com/mam/17832130/mainproduct/30789/d0.jpg,https://s1.kaercher-media.com/mam/63690790/mainproduct/11408/d0.jpg,,,,Karcher,Karcher, Roller brush green (old colour grey),"Perie sau rolă de schimb Kärcher – menținerea performanței mașinii de curățare, înlocuire simplă, compatibilitate precisă cu seria de echipamente recomandată.",,Mașini de curățat pardoseli,,"Discuri, paduri & perii",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.762-299.0,kaercher-5-762-299-0,5.762-299.0,https://www.kaercher.com/ro/cautare-rezultate.html?query=5.762-299.0,https://s1.kaercher-media.com/mam/12912430/mainproduct/79377/d0.jpg,https://s1.kaercher-media.com/mam/97530580/mainproduct/100425/d0.jpg,,,,Karcher,Karcher, Roller brush green (old colour grey),"Perie sau rolă de schimb Kärcher – menținerea performanței mașinii de curățare, înlocuire simplă, compatibilitate precisă cu seria de echipamente recomandată.",,Mașini de curățat pardoseli,,"Discuri, paduri & perii",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.906-494.0,kaercher-6-906-494-0,6.906-494.0,https://www.kaercher.com/ro/cautare-rezultate.html?query=6.906-494.0,https://s1.kaercher-media.com/mam/69069940/mainproduct/48282/d3.jpg,,,,,Karcher,Karcher, Roller brush green (old colour grey),"Perie sau rolă de schimb Kärcher – menținerea performanței mașinii de curățare, înlocuire simplă, compatibilitate precisă cu seria de echipamente recomandată.",,Mașini de curățat pardoseli,,"Discuri, paduri & perii",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.907-426.0,kaercher-6-907-426-0,6.907-426.0,https://www.kaercher.com/ro/cautare-rezultate.html?query=6.907-426.0,https://s1.kaercher-media.com/mam/69074260/mainproduct/48294/d0.jpg,https://s1.kaercher-media.com/mam/69074260/mainproduct/48294/d1.jpg,,,,Karcher,Karcher, Roller brush green BR 120,"Perie sau rolă de schimb Kärcher – menținerea performanței mașinii de curățare, înlocuire simplă, compatibilitate precisă cu seria de echipamente recomandată.",,Mașini de curățat pardoseli,,"Discuri, paduri & perii",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.680-001.0,kaercher-6-680-001-0,6.680-001.0,https://www.kaercher.com/ro/cautare-rezultate.html?query=6.680-001.0,https://s1.kaercher-media.com/mam/66803010/mainproduct/28eabeac-7ea7-4573-8710-c8976a7e4d76/d3.jpg,,,,,Karcher,Karcher, Roller brush hard,"Perie sau rolă de schimb Kärcher – menținerea performanței mașinii de curățare, înlocuire simplă, compatibilitate precisă cu seria de echipamente recomandată.",,Mașini de curățat pardoseli,,"Discuri, paduri & perii",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.762-267.0,kaercher-5-762-267-0,5.762-267.0,https://www.kaercher.com/ro/cautare-rezultate.html?query=5.762-267.0,https://s1.kaercher-media.com/mam/57622670/mainproduct/28237/d0.jpg,https://s1.kaercher-media.com/mam/57622670/mainproduct/28237/d1.jpg,,,,Karcher,Karcher, Roller brush hard black (old colour whit,"Perie sau rolă de schimb Kärcher – menținerea performanței mașinii de curățare, înlocuire simplă, compatibilitate precisă cu seria de echipamente recomandată.",,Mașini de curățat pardoseli,,"Discuri, paduri & perii",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.037-037.0,kaercher-4-037-037-0,4.037-037.0,https://www.kaercher.com/ro/cautare-rezultate.html?query=4.037-037.0,https://s1.kaercher-media.com/mam/40370370/mainproduct/56085/d0.jpg,https://s1.kaercher-media.com/mam/40370370/mainproduct/56085/d1.jpg,,,,Karcher,Karcher, Roller brush orange,"Perie sau rolă de schimb Kärcher – menținerea performanței mașinii de curățare, înlocuire simplă, compatibilitate precisă cu seria de echipamente recomandată.",,Mașini de curățat pardoseli,,"Discuri, paduri & perii",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.906-854.0,kaercher-6-906-854-0,6.906-854.0,https://www.kaercher.com/ro/cautare-rezultate.html?query=6.906-854.0,https://s1.kaercher-media.com/mam/69068540/mainproduct/88823/d0.jpg,https://s1.kaercher-media.com/mam/69068540/mainproduct/88823/d1.jpg,,,,Karcher,Karcher, Roller brush orange,"Perie sau rolă de schimb Kärcher – menținerea performanței mașinii de curățare, înlocuire simplă, compatibilitate precisă cu seria de echipamente recomandată.",,Mașini de curățat pardoseli,,"Discuri, paduri & perii",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.906-994.0,kaercher-6-906-994-0,6.906-994.0,https://www.kaercher.com/ro/cautare-rezultate.html?query=6.906-994.0,https://s1.kaercher-media.com/mam/69069940/mainproduct/48282/d0.jpg,https://s1.kaercher-media.com/mam/69069940/mainproduct/48282/d1.jpg,,,,Karcher,Karcher, Roller brush orange - BR 100,"Perie sau rolă de schimb Kärcher – menținerea performanței mașinii de curățare, înlocuire simplă, compatibilitate precisă cu seria de echipamente recomandată.",,Mașini de curățat pardoseli,,"Discuri, paduri & perii",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.906-978.0,kaercher-6-906-978-0,6.906-978.0,https://www.kaercher.com/ro/cautare-rezultate.html?query=6.906-978.0,https://s1.kaercher-media.com/mam/69069780/mainproduct/75177/d0.jpg,https://s1.kaercher-media.com/mam/69069780/mainproduct/75177/d1.jpg,,,,Karcher,Karcher, Roller brush orange - BR 55,"Perie sau rolă de schimb Kärcher – menținerea performanței mașinii de curățare, înlocuire simplă, compatibilitate precisă cu seria de echipamente recomandată.",,Mașini de curățat pardoseli,,"Discuri, paduri & perii",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
